common_neighbors,resource_allocation_index,jaccard_coefficient,adamic_adar_index,preferential_attachment,label 
0,0.3733837378742748,0.1640625,5.1221291826233974,4494,1
4,1.1254178664248071,0.45098039215686275,16.574947417001148,12177,1
2,0.6740808010722175,0.5675675675675675,20.734174199306384,20496,1
1,0.7052592893289105,0.5684210526315789,21.400988517012053,21912,1
0,1.066703174348459,0.023133543638275498,6.935568427282875,24622,1
1,0.8304691947821706,0.3291139240506329,7.375085921235797,2684,1
1,0.5168658900962108,0.25,10.72705960617516,15621,1
0,0.4571828252458735,0.43902439024390244,4.858424987479778,868,1
0,0.6812973871142474,0.4696969696969697,8.03448818391962,2340,1
2,0.8819163146071467,0.6381909547738693,25.436888139927063,26448,1
0,0.8314207263355715,0.625,24.890739641606977,25986,1
0,0.4345238095238095,0.004437869822485207,1.5529073158839857,2028,1
0,0.6001764828505476,0.5139664804469274,18.249752797980914,18318,1
1,0.8686360827650853,0.49230769230769234,8.76520875550643,2346,1
4,0.48602483528380463,0.3901098901098901,14.14321565001932,14812,1
2,0.5150056039512245,0.28125,4.948062137038589,1392,1
5,0.5397305149809016,0.45108695652173914,16.458111585719287,16830,1
1,0.7262493097591494,0.33098591549295775,11.166171527559385,8820,1
0,0.32718363182894755,0.3333333333333333,7.260462554856381,4620,1
5,0.19183502823166895,0.1,4.254738515042207,4704,1
0,0.6156079081212728,0.436241610738255,13.850201842939338,10773,1
1,0.7555672977198269,0.5685279187817259,22.332822296890058,23858,1
0,0.3586113984266282,0.3023255813953488,8.238723365719746,6032,1
4,0.9738318998932481,0.6893203883495146,28.402087305317163,30080,1
1,0.462035705489504,0.4090909090909091,2.9547032043485153,238,1
1,0.05987949562084601,0.08695652173913043,0.4988712497629223,156,1
1,0.27567101482357914,0.23333333333333334,5.983433215088436,5115,1
0,0.7780177187153932,0.11594202898550725,3.4031885193153704,780,1
3,0.2971658244369118,0.29285714285714287,8.261541056063475,7378,1
0,0.952144097927637,0.4482758620689655,17.462104477241343,15515,1
13,0.7422371065721698,0.6111111111111112,21.87634996327518,20856,1
1,0.2293176840438504,0.2222222222222222,1.8309833952648196,230,1
0,0.44099694848444043,0.3622448979591837,13.95594694426242,15272,1
0,0.7794571823934648,0.48695652173913045,22.437832776433027,29072,1
3,0.5148429876916041,0.3023255813953488,13.343284768058332,18444,1
1,0.39936819929515793,0.23963133640552994,10.59403640098751,17784,1
0,0.3003869022399615,0.08152173913043478,3.6401536963595755,6708,1
1,0.37970706911221636,0.5,2.053075181137071,77,1
1,0.5806126965701897,0.3401015228426396,14.010406963638411,16524,1
3,0.7433987071636426,0.49230769230769234,8.402718604248857,2352,1
0,0.6678454493689244,0.22330097087378642,6.353626178058819,3608,1
4,0.381382536919405,0.4358974358974359,4.363107014276221,780,1
6,0.84358620559791,0.6410256410256411,24.906642015687122,25536,1
0,0.6051015475340098,0.4049586776859504,10.95970927337424,7000,1
2,0.33953996291932015,0.23076923076923078,4.453939742743138,2079,1
1,0.3176234087327677,0.25806451612903225,8.167839495968556,9464,1
2,0.013740379151815692,0.047619047619047616,0.37964930710402345,483,1
0,0.5040404040404041,0.2631578947368421,2.178598491378582,143,1
1,0.46499885500542226,0.2608695652173913,3.6121591626278993,832,1
5,0.5728560394695237,0.4166666666666667,9.354066748453933,4455,1
0,0.812885308958952,0.5555555555555556,9.182693984339236,2397,1
10,1.0394176052186608,0.7425742574257426,30.05770546364181,30927,1
1,0.7112826145120293,0.23134328358208955,8.053241752105977,6300,1
2,0.7189511316514878,0.5714285714285714,21.471623510438263,21962,1
1,0.121768586921702,0.10638297872340426,1.2801836511073355,595,1
0,0.8138986409942475,0.41904761904761906,18.62667503241767,21840,1
4,0.7433954897095315,0.4782608695652174,4.001360914947733,264,1
7,0.6800133163273581,0.6666666666666666,3.6120026196057866,156,1
5,0.4385015568351284,0.2523364485981308,11.10626981459706,17056,1
0,0.12052943873748584,0.07407407407407407,1.5094022517900099,1242,1
8,0.7894751947548102,0.6071428571428571,23.64462706231024,24566,1
0,0.5001450553581778,0.2932330827067669,15.414366429633677,28743,1
0,0.6232008043139328,0.5274725274725275,19.017895620577345,19177,1
5,0.6627016719304197,0.53125,20.190342106480248,21168,1
1,0.9563727701336219,0.4930875576036866,22.50832497024808,25760,1
12,0.4599716149352726,0.4044943820224719,14.19645778702798,14784,1
2,0.46917604187849254,0.2578616352201258,8.987346766733312,9559,1
4,0.5645292443593797,0.3870967741935484,12.771841852152118,11550,1
1,0.8034657834127097,0.4029126213592233,17.82083178403809,20838,1
2,0.38503845614789045,0.36363636363636365,9.184145583101975,6254,1
0,0.6621547569096636,0.3880597014925373,6.9657386794603475,2106,1
1,0.11858295066151041,0.12,1.459240568955951,735,1
4,0.9915622180114951,0.72,28.83179256343214,29575,1
0,0.822336081536537,0.056708160442600276,10.343260285008004,33699,1
1,0.1379716572723225,0.08433734939759036,2.9609050395493246,4256,1
3,0.8464951227695185,0.5070422535211268,15.967571158914149,11440,1
0,0.8941298230839452,0.47802197802197804,18.859629568615482,17980,1
0,0.11977049413535582,0.0989010989010989,3.571103428697959,4671,1
1,0.35844315946654337,0.27380952380952384,5.452634185255012,2850,1
2,0.6739136807650359,0.544973544973545,20.41532543694094,20691,1
1,0.1228028193525931,0.1,0.8670937223020695,272,1
1,0.20348153073851666,0.28205128205128205,2.6877132207578116,624,1
2,0.45687780995142624,0.41379310344827586,5.988924894424178,1656,1
6,0.7726144817808117,0.35390946502057613,18.07254395849231,26820,1
2,0.36690520395837145,0.32954545454545453,6.585976712729949,3416,1
0,0.45113465023667854,0.34,10.735844598849047,9828,1
1,0.9538260794732796,0.4921875,14.928617185859792,9108,1
0,0.15869709395705664,0.16666666666666666,4.11704314727369,4756,1
1,0.33959129942773836,0.20408163265306123,4.812846516542838,3040,1
1,0.3216507199407766,0.22641509433962265,3.2383969477503336,924,1
2,0.04424205173523541,0.034482758620689655,1.1918727748619156,1376,1
1,0.37252748103772293,0.28421052631578947,6.245724772735574,3685,1
1,0.8053512530019333,0.35074626865671643,11.35428266339493,7134,1
0,0.5767480311057861,0.35185185185185186,12.318260871074951,11178,1
4,0.9201071459243032,0.5423728813559322,14.998516081631337,8265,1
1,0.23874461846971706,0.25,5.778308721949852,4819,1
1,0.09688929954241464,0.07547169811320754,1.0170072460489523,792,1
2,0.10204918032786886,0.08,1.0412997721909965,200,1
0,0.6329409412366654,0.4235294117647059,8.850716967486083,3640,1
0,0.46592422604336625,0.43478260869565216,13.925102382889948,13158,1
5,0.5032126240764003,0.29441624365482233,12.030926543054203,13064,1
2,0.43014042057916213,0.2125,4.535823412235679,1800,1
0,0.8853128448091728,0.625615763546798,25.50259963613606,27000,1
2,0.37498498288591064,0.35294117647058826,3.3653739240638054,525,1
0,1.0891408165947374,0.7075471698113207,30.23798098920021,32760,1
0,0.1662429404230309,0.16923076923076924,4.479072997225028,4620,1
0,0.8013089502845547,0.16115107913669063,22.571015415033397,88556,1
5,0.610348925821443,0.5232558139534884,10.39660167629502,4234,1
3,0.6259505755621946,0.49193548387096775,13.207620294889114,8424,1
1,0.3216803261773629,0.23469387755102042,5.333008374780372,3660,1
9,0.7119406647909636,0.5684210526315789,21.445701313148163,22032,1
1,0.8283361527776044,0.41025641025641024,20.053235394729423,26384,1
9,0.4801873262834623,0.36923076923076925,14.30637476338451,15842,1
0,0.3723173103428297,0.26666666666666666,9.156081706215954,10890,1
0,0.6223180555972545,0.2972972972972973,6.042865340625,2183,1
1,0.42261175593912864,0.3409090909090909,4.054227578534108,814,1
2,0.5648844467104488,0.3283582089552239,13.73675649344535,16830,1
4,0.32995886422321663,0.25654450261780104,9.752264073493459,11036,1
1,0.7378499480583445,0.39631336405529954,17.93540687983384,22946,1
3,0.3056688738388667,0.3333333333333333,2.595771484455384,308,1
1,0.27118583633895144,0.2571428571428571,2.494680846739892,480,1
1,0.48525412089087444,0.3191489361702128,7.185972724987002,3403,1
1,0.3750337575929535,0.28823529411764703,9.973946577204945,11988,1
0,1.1821838521625017,0.12134502923976608,19.011138819426392,61516,1
2,0.5498002165995225,0.49162011173184356,17.289275843071835,17802,1
0,0.10430048363978935,0.2,1.658821417652249,416,1
3,0.8916234564035586,0.6785714285714286,26.48942303890751,27058,1
0,0.05952380952380952,0.05263157894736842,0.5676480149194671,175,1
1,0.3365591397849462,0.2222222222222222,1.0845593516323964,24,1
1,0.01893855978859282,0.06060606060606061,0.39942744739736546,276,1
2,0.04393855978859282,0.375,0.6705124780791822,28,1
2,0.4759330065066212,0.345,13.743717017699579,17220,1
1,0.36893340467475505,0.3225806451612903,2.9161285982163254,348,1
1,0.05241274959903605,0.05333333333333334,1.5577577248601995,2520,1
1,0.2451672187827734,0.23943661971830985,6.8360167690058065,7344,1
7,0.9091922398112655,0.673469387755102,26.421438695857056,26892,1
1,0.14494226477783828,0.09090909090909091,2.487612811861125,3731,1
1,0.063991761191742,0.05732484076433121,1.7874381483082835,4080,1
1,0.36449916753919503,0.20725388601036268,8.42447629664877,11680,1
1,0.4520088225592172,0.3375,11.141943773911636,11424,1
3,0.5453939018675442,0.5,17.103637479400255,16568,1
0,0.9076745734662328,0.4119601328903654,25.075027501490435,42186,1
2,0.44067390477906776,0.26436781609195403,5.715822182022981,2829,1
1,0.30320007775956875,0.2840909090909091,9.768908324860393,10168,1
0,0.7197973806546833,0.3652173913043478,17.52651105125984,23424,1
0,0.23413479530959444,0.1791044776119403,2.974535594896912,1554,1
1,0.9094915232020933,0.4187192118226601,18.499314910571275,20636,1
1,1.038972276744148,0.4911504424778761,23.57034096007069,28350,1
2,0.5704282123145799,0.375,9.126349597224827,5056,1
0,0.4873160303864687,0.23015873015873015,7.023648527449984,5964,1
1,0.8017565660595477,0.3,9.915997130437745,6210,1
0,0.4205481710119974,0.32608695652173914,9.535182988267955,8030,1
2,0.3096750244813372,0.3,1.939959560915547,144,1
15,0.6338447290589969,0.5178571428571429,7.4097701804747205,1716,1
3,0.4893909144426343,0.34615384615384615,8.304700581760208,4891,1
1,0.1632607205190988,0.13043478260869565,1.5831632338429773,672,1
0,0.053075815830631826,0.08333333333333333,0.91723731246368,451,1
1,0.12552021816976394,0.140625,2.061205879235696,1260,1
1,0.3766730208296569,0.2619047619047619,3.1727505734316965,672,1
6,1.0307907173866162,0.5974842767295597,20.76331061590909,16125,1
0,0.6559310557094815,0.5359116022099447,19.355594581032527,19257,1
3,0.580812068632528,0.5084745762711864,17.784337543270652,17810,1
1,0.4115037609215225,0.1891891891891892,3.8515254985558993,1407,1
6,0.9991880967895733,0.6926829268292682,28.541049023115498,29992,1
1,0.9073928378646376,0.8260869565217391,6.205109372302842,440,1
0,0.5219170423740865,0.4634146341463415,5.189979352345947,891,1
1,0.05695025569502556,0.07142857142857142,0.4980657567085077,225,1
3,0.375532796950812,0.2962962962962963,9.804699838793468,10701,1
1,0.0010559662090813093,0.01818181818181818,0.1459151258981611,748,1
5,0.7737102846365909,0.42857142857142855,6.852217931563878,1564,1
2,0.6733015205639332,0.323943661971831,6.400435080393088,1953,1
2,0.11435977616853193,0.08196721311475409,1.303390169578249,833,1
2,0.74272024322401,0.4020100502512563,16.899550932969152,18908,1
3,0.43599622463667703,0.30851063829787234,6.832956362033702,3542,1
3,0.37238479854880857,0.36923076923076925,5.668834750549966,1770,1
2,0.18238273771494326,0.189873417721519,3.3563685282567652,1920,1
6,0.7192021337163803,0.5670103092783505,21.813136603360316,22848,1
2,0.4370966784330876,0.23756906077348067,9.26896961144073,10240,1
2,0.21455185980237007,0.2191780821917808,3.68218871046453,1890,1
2,0.8822113971127351,0.4424778761061947,12.171094963085537,6486,1
0,0.32961463487779274,0.00697350069735007,1.7281491607849375,3585,1
3,0.18665702346512375,0.1,1.2074432496566847,228,1
1,0.5014754002834997,0.2916666666666667,4.090065795844499,961,1
1,0.06368772150870097,0.06329113924050633,1.1078501539001824,1755,1
1,0.07016664765996887,0.07936507936507936,1.981365967792787,3328,1
1,0.12472803347280334,0.13636363636363635,0.8651865721089647,156,1
0,0.27244314121229796,0.19718309859154928,5.956094616559292,5200,1
3,0.39425452063447053,0.27450980392156865,6.54189654342062,3864,1
4,0.338557586186299,0.36792452830188677,8.15323060427023,4750,1
0,0.5972985810306057,0.45454545454545453,8.539752599893513,3136,1
1,0.39026475439077635,0.234375,4.0507242064663735,1254,1
1,0.37173253139139467,0.24561403508771928,6.42308746599774,4920,1
3,0.48759850621956896,0.32710280373831774,8.122413541838943,4960,1
4,0.19489247311827956,0.15384615384615385,1.2332660093398533,104,1
1,0.26292561095405614,0.24324324324324326,4.230720131760562,1632,1
0,0.8821027042400076,0.5866666666666667,18.971947257465114,14152,1
3,0.334126127985492,0.2073170731707317,4.161652158148639,2438,1
0,0.48560356032783286,0.26515151515151514,8.043498903267045,6372,1
0,0.9174756652463159,0.0443213296398892,8.772772570409597,26529,1
0,0.46698448956060895,0.42592592592592593,5.848416132258576,1426,1
0,0.16195771584285953,0.23076923076923078,2.196608388965648,455,1
1,0.7107403135945188,0.4,11.311163758865575,7052,1
4,0.5502359856015487,0.43478260869565216,3.3681890567102712,272,1
7,0.3147837436883769,0.3673469387755102,4.4215977868098975,1066,1
6,0.536745276898392,0.5454545454545454,2.381909933809678,66,1
0,0.4825172995930344,0.453416149068323,14.482310634760072,13160,1
0,0.6206610343841797,0.4609375,12.812888490391263,8670,1
1,0.5783041224003155,0.3644859813084112,9.180361594577352,5208,1
0,0.001394700139470014,0.043478260869565216,0.1520895004473141,128,1
5,0.502782393063603,0.3793103448275862,11.614054612002896,10000,1
2,0.3626354602652915,0.2413793103448276,2.2960506833193994,315,1
0,0.46418988594935506,0.28488372093023256,10.453624479501576,11560,1
1,0.30550241801578015,0.22448979591836735,5.088557074927017,3596,1
0,0.14586056644880174,0.07894736842105263,0.9901774001023744,310,1
0,0.2049126885790774,0.11475409836065574,3.308423432693016,3180,1
0,0.5853943710179307,0.3463687150837989,13.217888906151025,14338,1
4,0.2276951793146125,0.21052631578947367,2.1834723477209557,360,1
0,0.43952740530003664,0.4358974358974359,4.5934198070565095,780,1
0,0.40490710822799697,0.3068181818181818,6.405894301253569,2964,1
2,0.4973590864004571,0.4166666666666667,4.324896876857352,608,1
1,0.45116434532501515,0.2403846153846154,10.493002598611797,15617,1
3,0.7420954081523587,0.5699481865284974,21.93116590248289,22302,1
2,0.45002875929555664,0.2903225806451613,6.4938051146124804,3311,1
0,0.9305497455043394,0.0438871473354232,10.844409198438896,49244,1
0,0.4396705921027188,0.045,2.8824319542592347,3948,1
1,0.39360332502130807,0.19886363636363635,7.614758916738038,9408,1
1,0.6650241258347797,0.4342105263157895,8.268467202618918,2730,1
1,0.39263988601521094,0.3125,10.214436163475078,11024,1
0,0.4963127364883274,0.2318840579710145,7.637571961099836,6325,1
1,0.2873104633153245,0.20967741935483872,3.395755365383174,1364,1
2,0.7161973119214883,0.2875,6.48457032155745,2562,1
0,0.5291602206008946,0.2323943661971831,7.9238136994734285,7500,1
5,0.4634129835510615,0.3076923076923077,3.5963997786946242,494,1
1,0.20286751289487895,0.16447368421052633,5.133903014079309,6350,1
0,0.47302046393849073,0.30434782608695654,6.821880438777149,3584,1
4,0.6461501817518973,0.44594594594594594,14.115363530464565,11433,1
0,0,0.0,0,84,1
1,0.4221496058820149,0.2894736842105263,3.2929002326135786,528,1
4,0.8046131086617752,0.6040609137055838,23.722955592968308,24928,1
0,0.9275847151182985,0.11976911976911978,18.28396459393844,67600,1
1,0.464663313467032,0.32967032967032966,12.260120777309766,14280,1
4,0.3696781287405897,0.36363636363636365,7.7382783140096425,4484,1
0,0.3205265350093134,0.2702702702702703,4.805795607082018,1848,1
0,0.2029041609470075,0.13402061855670103,3.1176292208511,2400,1
4,0.6603217379876867,0.554945054945055,20.027881863366716,19782,1
2,0.4166633898301784,0.20175438596491227,5.584267725502329,4692,1
0,0.05639165604544736,0.051470588235294115,1.4206296701781298,952,1
0,0.570131138366881,0.358695652173913,8.064469951443971,3444,1
3,0.24101849906364153,0.1893939393939394,5.291540926675412,5406,1
7,0.5909204895276956,0.47761194029850745,13.588752912847278,9765,1
3,0.7026973627642163,0.5326633165829145,21.056086914036175,23146,1
1,0.04015225923787573,0.1,0.6496711232414311,260,1
8,0.6229974316765465,0.5480225988700564,19.16601365562187,18744,1
0,0.4852553394996818,0.10964912280701754,14.842996756181659,56108,1
0,0.44684872934579273,0.313953488372093,11.174558614862578,11985,1
2,0.7614758991489694,0.5685279187817259,22.348318124841192,23364,1
1,0.3854998461543347,0.29473684210526313,6.466113953092753,3752,1
2,1.0499759485838114,0.7401960784313726,30.28727820535369,31500,1
4,0.7674210352729922,0.5854922279792746,22.52783688310085,22680,1
1,0.04251004784173437,0.016483516483516484,0.6525581892632664,4774,1
0,0.06871584699453552,0.021505376344086023,0.5308120303387038,364,1
2,0.27201339690561116,0.30708661417322836,7.798607456094455,6720,1
0,0.7116056845840533,0.5353535353535354,21.11609911858536,22428,1
3,0.5593986069276136,0.45789473684210524,17.190790938634482,17376,1
4,0.5595434422103986,0.30939226519337015,12.061967112830466,13172,1
0,0.41287185037185037,0.010245901639344262,2.001620191901137,2440,1
1,0.44205781755548157,0.3020833333333333,6.849968084047765,3864,1
9,0.5787014413122014,0.3391812865497076,12.377956308358016,13054,1
0,0.524412410360341,0.26991150442477874,12.717825505859967,20212,1
2,0.49685209522995055,0.46153846153846156,8.347942068481885,3248,1
0,0.2441063547108629,0.07575757575757576,1.5844978671321603,1188,1
4,0.4801914857584368,0.20869565217391303,5.994389305253513,3640,1
11,0.9936314962443429,0.7093596059113301,28.80999132535157,30100,1
0,0.187315281899742,0.15862068965517243,4.7463597165914955,6860,1
0,0.39571740984636017,0.3233082706766917,9.143323664271799,7488,1
2,0.48854340316620615,0.26506024096385544,5.7138544073322635,2250,1
0,0.04254228065319924,0.05952380952380952,1.0408822690236548,858,1
0,0.5014893049550445,0.39325842696629215,8.210922648129667,3700,1
2,0.6436582517471645,0.5625,19.59045311498723,18906,1
2,0.5339044643537298,0.3383838383838384,13.769673222143473,17250,1
2,0.23781849926862358,0.16981132075471697,4.117122245740472,3555,1
3,1.0106806686375804,0.736318407960199,29.592539183112823,30444,1
4,0.775742357335683,0.5867346938775511,22.90133364615856,24124,1
0,0.7462598852990039,0.028106508875739646,5.758800901452072,12844,1
3,0.3146067058408018,0.16964285714285715,4.507211469262332,4180,1
0,0.6415594897010165,0.4606741573033708,9.76964936357563,3864,1
2,0.4924373146067187,0.463768115942029,7.62936902567023,2418,1
2,0.6534312872453291,0.5555555555555556,3.5851443245396353,195,1
0,0.6266530711542357,0.025069637883008356,5.256268463679746,13623,1
3,0.5553871304705208,0.33070866141732286,9.644149909434336,7134,1
2,0.7315757830363872,0.3904761904761905,10.03510512218312,4653,1
3,0.8597367131303433,0.4380165289256198,12.754600133772014,7400,1
2,0.7017214477472343,0.515,20.55921954662655,22446,1
11,0.867827765888891,0.4418604651162791,13.498432596821406,8453,1
1,0.0360046292174842,0.07894736842105263,0.6434359585193024,420,1
1,0.38981911535362734,0.3384615384615385,5.3764881658702395,1892,1
2,0.48400916010294837,0.2620320855614973,10.25462706039715,13843,1
1,0.7492263292263291,0.38235294117647056,4.492982957205784,510,1
1,0.26564077001078473,0.21238938053097345,5.237416034343864,4312,1
2,0.5206809116952751,0.39603960396039606,15.82925521948258,17856,1
1,0.4699868295437869,0.22784810126582278,4.85749732884178,1846,1
1,0.15412499453643108,0.13043478260869565,1.5504800492855384,667,1
12,0.6995842457421777,0.5412371134020618,20.89301497788692,21294,1
1,0.3988796368616295,0.2087378640776699,9.079209560556551,13860,1
6,0.4386549895738608,0.3333333333333333,10.161747222317958,8540,1
1,0.3968304545692519,0.2824858757062147,10.259110948561482,12750,1
3,0.87134514512893,0.6564102564102564,25.56889056710139,25842,1
1,0.5084774501223566,0.45714285714285713,15.771065804502465,15500,1
3,0.42591972045839044,0.27564102564102566,9.17001066023364,9480,1
1,0.595224396217886,0.4714285714285714,8.138720564785048,2542,1
1,0.1375499029613395,0.10869565217391304,1.3114515082983351,560,1
0,0.6288873253234621,0.27906976744186046,12.941656509929482,15936,1
1,0.06935259310824922,0.13636363636363635,0.7439700066965357,154,1
1,0.3968314550888856,0.21428571428571427,4.0409212201024225,1206,1
2,0.37196441754923426,0.32105263157894737,11.93769946381457,13680,1
2,0.10399287903220918,0.13,2.6515764704047897,2002,1
8,0.47204016181748976,0.5625,2.9486341501401823,150,1
0,0.36214409138047615,0.25925925925925924,8.763845196651399,9620,1
1,0.3790236577560667,0.2894736842105263,3.195562974941404,558,1
6,0.34619993184545195,0.26666666666666666,4.826764272070259,1836,1
0,0.19509374069608915,0.16326530612244897,2.0991079361159084,572,1
5,1.052524421054866,0.693069306930693,28.348654693870213,29192,1
1,0.38046176461865494,0.3092105263157895,9.684097450031958,9520,1
0,1.0624671080553432,0.16981132075471697,4.206464968192026,561,1
0,0.45966716689741494,0.424,11.095781312251432,7840,1
2,0.2208323111759138,0.22580645161290322,5.692270159846602,5712,1
0,0.2890443168123801,0.2289156626506024,4.520594876298758,2565,1
2,0.7555973949744816,0.4473684210526316,5.353310677281217,726,1
1,0.19282088393039262,0.13924050632911392,2.665811920351264,1800,1
1,0.0521392585908715,0.043478260869565216,0.7238337346056646,207,1
2,0.4991977720907815,0.47904191616766467,15.716460127278816,14746,1
1,0.09961126972033482,0.10638297872340426,1.1539666593403899,651,1
1,0.13019142901694283,0.11940298507462686,1.8659326555503735,594,1
0,0.535432823550911,0.38235294117647056,6.636759733461066,2208,1
1,0.3279669016902106,0.17757009345794392,4.583152567820148,3608,1
0,0.018563144759351558,0.02654867256637168,0.5695240206650498,1339,1
8,0.5859109107451596,0.5151515151515151,4.9730032646437765,600,1
0,0.2486437522582396,0.06374501992031872,3.8106773228710766,11970,1
0,0.47941454680585116,0.011816838995568686,2.815521919668287,6084,1
0,0.4183977775102572,0.14173228346456693,4.648790146733003,3850,1
0,0.26833991382407735,0.09004739336492891,4.239815476022372,4576,1
5,1.1300143726863003,0.7238095238095238,30.785879060319218,32736,1
2,0.7242479212537563,0.45555555555555555,17.192906552084448,17017,1
0,0.9047321934967936,0.6666666666666666,26.75330538363078,28050,1
3,0.29849476462861957,0.15384615384615385,3.8173473224807872,2975,1
5,0.7180558710014329,0.5515463917525774,21.30465450750093,22594,1
0,0.25597101220671015,0.14583333333333334,2.0315456494081587,600,1
1,0.3915023020349295,0.3064516129032258,4.833068690324053,1598,1
1,0.5128541679842592,0.2727272727272727,4.93800758865112,1763,1
0,0.5237916978358745,0.3333333333333333,12.241348898208443,10956,1
3,0.39104484063744815,0.2,5.896893101662023,5544,1
0,0.41168409205280593,0.03469387755102041,4.554922433582167,9272,1
3,0.6313322719322763,0.3241758241758242,12.888628824209844,12450,1
1,0.19354173439176742,0.11904761904761904,1.447934936540817,462,1
1,0.37955448690884724,0.2376237623762376,9.834411701688833,14181,1
0,0.39811185520939296,0.2894736842105263,5.424594048011294,2376,1
5,0.7601636937701661,0.53125,8.879632741575975,2400,1
11,1.0932218302449712,0.5853658536585366,12.531550159621208,4200,1
1,0.42491952070804234,0.32857142857142857,9.758109517009252,8585,1
2,0.5868256520091651,0.3474576271186441,9.57966930907251,6278,1
2,0.8823970939181619,0.3709677419354839,11.510163431193039,7224,1
2,0.5570858859636261,0.5309734513274337,12.719027989829044,7426,1
1,0.5573488582296453,0.42758620689655175,13.013813436519515,10706,1
3,0.6302058636435015,0.367816091954023,13.574811589480928,13377,1
0,0.7160842527563177,0.49324324324324326,15.640271608721465,12190,1
0,0.4237575268427425,0.31746031746031744,5.125627040397872,1666,1
8,0.9912800309333081,0.7222222222222222,28.591663292178144,28914,1
1,0.5744424784264357,0.3469387755102041,14.083522378087169,16940,1
6,0.763095386280924,0.5588235294117647,22.71080125233528,24920,1
5,0.7594200686511476,0.6222222222222222,22.33551589218744,21235,1
0,0.36465832685442295,0.3130434782608696,7.7514785646095055,5610,1
1,0.740137438048171,0.43636363636363634,11.380544361473895,6192,1
1,0.5772143635980843,0.34065934065934067,13.088271093268702,12768,1
0,0.9460567579134256,0.030927835051546393,6.602575024200732,16224,1
2,0.25685950180862116,0.2953020134228188,8.530861811288856,9222,1
0,0.3498037011972632,0.2,2.696868346084632,713,1
1,0.4375058112505811,0.45454545454545453,1.956696424530224,63,1
2,0.3170212344528424,0.26744186046511625,5.290485920772439,2964,1
0,0.2844535080925314,0.16216216216216217,4.182756538147277,4130,1
1,0.09248502882208831,0.11304347826086956,2.5962169548748935,2496,1
0,0.3698813481600367,0.10526315789473684,1.5897812285049868,297,1
1,0.47293242962764187,0.425531914893617,5.248669159204295,1122,1
0,0.3325745680628252,0.027816411682892908,4.842700905764208,15774,1
0,1.0382227484081703,0.014783526927138331,5.326932122235107,13258,1
1,0.48699157678574956,0.3128491620111732,11.630250810626139,12750,1
6,1.0151803741121634,0.6322869955156951,28.378954455868985,32928,1
5,1.0165162816554627,0.7101449275362319,29.442777408332205,31208,1
3,0.42115880420513846,0.25,4.082755974220293,1224,1
0,0.49654021543300175,0.33181818181818185,14.5506066047965,17680,1
9,1.148166401979406,0.7524271844660194,31.374763260676406,32580,1
1,0.5643892242650789,0.3076923076923077,13.305101851566173,17871,1
4,0.8417865207993911,0.5707762557077626,24.920991216974205,29008,1
1,0.5506193517086725,0.3875,7.595552742502603,2700,1
1,0.7479422534309343,0.3944954128440367,17.984125746407315,22479,1
0,0.6455578946963418,0.44871794871794873,14.843372657780623,12648,1
0,0.13341189965509384,0.05172413793103448,1.5452306626928383,3577,1
1,0.646545239996402,0.3584905660377358,15.811724040407343,20007,1
1,0.7909518400187233,0.3936651583710407,18.27719439172273,23716,1
11,1.121881248537259,0.5263157894736842,6.86327221056435,816,1
0,0.08545438271434136,0.03806228373702422,2.222120143722985,19796,1
3,0.3685554586391158,0.2871287128712871,6.593780298078533,4161,1
1,0.1542986298157269,0.13043478260869565,1.5896118150034462,612,1
1,0.10352907702997212,0.2631578947368421,1.2338250296255995,140,1
0,0.44324158299486005,0.22,3.3900162519243064,720,1
6,0.5672206514853575,0.45161290322580644,4.3040907086711675,506,1
3,0.7163323207548385,0.5645161290322581,20.969016080390666,21098,1
0,1.0711492819779675,0.2100456621004566,11.867584489238753,11550,1
2,0.16976911976911976,0.26666666666666666,1.1917807547463901,88,1
0,0.43282298339136344,0.1864406779661017,5.469745479128889,2691,1
1,0.26785714285714285,0.2857142857142857,0.9947966893327386,20,1
4,0.9081767460115275,0.4166666666666667,8.345359969600437,2601,1
2,0.20085393585702765,0.18548387096774194,4.754727895199649,5096,1
2,0.707945371744582,0.525,20.90924594974424,22500,1
2,1.0863100615766526,0.5327510917030568,25.666684829269883,30798,1
0,0.8212838561686719,0.48502994011976047,17.478133697069097,14476,1
2,1.1884131248719536,0.7557603686635944,33.11554388747479,36284,1
1,0.12858114326527706,0.10160427807486631,3.770713635238639,6765,1
2,0.8024001686303913,0.46153846153846156,18.862032373711113,20216,1
1,0.5614339801118041,0.36363636363636365,9.304484629784666,5544,1
1,0.18672270511762953,0.13829787234042554,2.9956741116634857,2310,1
4,0.31070365382382026,0.3893805309734513,8.814015731100964,6132,1
4,0.27445135988768826,0.3684210526315789,2.0490545430058593,144,1
1,0.28821912704573316,0.1532258064516129,4.466487360250612,5002,1
1,0.5777490949095256,0.22935779816513763,6.371970013873282,3648,1
3,0.7081149861948248,0.5729166666666666,21.743911926473146,22360,1
0,0.7471878780108493,0.5699481865284974,21.961243754514253,22532,1
0,0.18306357244907773,0.07633587786259542,2.363786950313184,2000,1
3,0.37502837378821086,0.24561403508771928,6.439361717297726,4920,1
0,0.07471098317442312,0.061224489795918366,0.7412229615883652,576,1
2,0.7667119439923674,0.6105263157894737,23.0386832117959,23309,1
